0.200044 0
0.40054 0
0.600011 0
0.800071 0
1.000072 0
1.200056 0
1.400119 0
1.600023 0
1.800551 0
2.000231 0
2.200095 0
2.400007 0
2.600279 0
2.800183 0
3.000022 0
3.200391 7500
3.400071 0
3.600453 7500
3.800133 0
4.000013 7500
4.200117 0
4.40018 7500
4.600085 0
4.800613 7500
5.000293 0
5.200157 7500
5.400069 0
5.60034 7500
5.80002 0
6.000084 7500
6.200082 0
6.400145 0
6.600514 0
6.800194 0
7.000058 0
7.200179 0
7.400242 0
7.600146 0
7.800674 0
8.000354 0
8.200034 0
8.400036 0
8.600096 0
8.800097 0
9.00008 0
9.200144 0
9.400048 0
9.600576 0
9.800256 0
9.98808 0
