1 	 5.0036501900000001 	 1.202490e+05
1 	 5.0813449300000002 	 1.257309e+05
1 	 5.0912235099999998 	 1.323591e+05
1 	 5.1209381799999996 	 2.493896e+05
1 	 5.1553115700000003 	 5.723754e+04
1 	 5.2300949799999996 	 1.640777e+05
1 	 5.3158345499999999 	 5.840432e+04
1 	 5.3750337500000001 	 2.132677e+06
1 	 5.3772048999999997 	 1.750067e+05
1 	 5.507835 	 6.007730e+04
1 	 5.5180693999999999 	 7.193955e+04
1 	 5.54033803 	 1.264892e+05
1 	 5.6035374600000001 	 5.296275e+04
1 	 5.6850797399999999 	 5.985216e+04
1 	 5.6874576000000001 	 1.124540e+05
1 	 5.6909577899999997 	 7.633063e+04
1 	 5.7146714599999999 	 1.607741e+06
1 	 5.7325288600000004 	 5.031400e+04
1 	 5.7693526400000001 	 5.280662e+04
1 	 5.7883911799999996 	 7.824309e+04
1 	 5.92322098 	 5.800962e+04
1 	 5.9297186039999996 	 1.261395e+05
1 	 5.9354408120000004 	 2.304951e+05
1 	 6.265104612 	 2.017293e+05
1 	 6.3427758320000001 	 1.030110e+05
1 	 6.3797713619999996 	 1.482114e+05
1 	 6.4117961719999998 	 2.066274e+05
1 	 6.6023987719999999 	 1.780152e+05
1 	 6.6338650220000002 	 1.175068e+05
1 	 6.6975606220000001 	 5.133345e+04
1 	 6.8411503219999998 	 1.450437e+05
1 	 6.8597272519999999 	 8.041318e+04
1 	 6.9009288519999998 	 1.926836e+05
1 	 7.0227723520000005 	 1.219267e+05
1 	 7.1400848520000002 	 8.852380e+04
1 	 7.2141521920000002 	 8.166101e+04
1 	 7.2851544720000003 	 3.683468e+05
1 	 7.3693658620000004 	 5.028583e+04
1 	 7.3903623520000004 	 5.913211e+04
1 	 7.5222265520000002 	 5.139719e+05
2 	 10.01465494 	 5.450619e+04
2 	 10.03423368 	 9.110192e+04
2 	 10.1056606 	 2.253419e+05
2 	 10.2166844 	 1.489859e+05
2 	 10.22949434 	 5.950184e+04
2 	 10.236243979999999 	 8.207314e+04
2 	 10.268189960000001 	 6.166559e+04
2 	 10.2687385649 	 5.083706e+04
2 	 10.317251494900001 	 6.946219e+04
2 	 10.362756704900001 	 6.178895e+04
2 	 10.3802003149 	 6.507032e+04
2 	 10.3829941459 	 1.109012e+05
2 	 10.666470245899999 	 6.690357e+04
2 	 10.7304733059 	 6.654744e+04
2 	 10.737461331900001 	 8.165134e+04
2 	 10.872091731899999 	 6.412167e+04
2 	 10.8804445249 	 1.278012e+05
2 	 10.890685364899999 	 7.511905e+04
2 	 10.8952947909 	 9.077491e+04
2 	 10.9045033689 	 5.605609e+04
2 	 10.9597138489 	 9.830252e+04
2 	 10.963511218900001 	 5.343424e+04
2 	 10.991644798899999 	 5.865890e+04
2 	 11.138594298899999 	 6.330651e+04
2 	 11.162956898899999 	 5.062485e+04
2 	 11.177639058900001 	 5.093074e+04
2 	 11.257927328899999 	 5.058055e+04
2 	 11.2720949489 	 6.420186e+04
2 	 11.5126320489 	 9.174231e+05
2 	 11.5411296489 	 7.854493e+04
2 	 11.595064928899999 	 9.180083e+04
2 	 11.6083772889 	 1.189599e+05
2 	 11.6548807489 	 5.676011e+04
2 	 11.7586137489 	 1.147635e+05
2 	 11.7736473389 	 5.565768e+04
2 	 11.792967518899999 	 5.569459e+04
2 	 11.8108585889 	 1.125034e+05
2 	 11.860178508900001 	 1.263857e+05
2 	 11.925414358899999 	 6.671921e+04
2 	 12.0125106589 	 1.630952e+05
3 	 15.088124280000001 	 9.026385e+04
3 	 15.100167409999999 	 6.855103e+04
3 	 15.13342602 	 8.183048e+04
3 	 15.26056852 	 9.872311e+04
3 	 15.38491572 	 1.041126e+05
3 	 15.462292959999999 	 1.156474e+05
3 	 15.55262725 	 6.914511e+04
3 	 15.64915744 	 1.024695e+05
3 	 15.70454608 	 5.878782e+04
3 	 15.737059629999999 	 2.234821e+06
3 	 15.80888597 	 5.573315e+04
3 	 15.843682210000001 	 6.898056e+04
3 	 15.964892710000001 	 9.716308e+04
3 	 16.021386150000001 	 6.723484e+04
3 	 16.023434643000002 	 7.749319e+04
3 	 16.079209262999999 	 4.870645e+05
3 	 16.127784333000001 	 6.078498e+04
3 	 16.176866532999998 	 6.079629e+04
3 	 16.194384273000001 	 2.422019e+05
3 	 16.219555622999998 	 5.244430e+04
3 	 16.261387823 	 6.692321e+04
3 	 16.378888622999998 	 7.631877e+04
3 	 16.449865373000002 	 5.865183e+04
3 	 16.451095026000001 	 1.592842e+05
3 	 16.497027146000001 	 5.510073e+04
3 	 16.551947125999998 	 1.625975e+05
3 	 16.588384686000001 	 4.490831e+05
3 	 16.588974559099999 	 2.517331e+05
3 	 16.601826539099999 	 7.764379e+04
3 	 16.615883049099999 	 5.252352e+04
3 	 16.627121279099999 	 6.347586e+04
3 	 16.6757034191 	 5.806417e+04
3 	 16.7123624191 	 6.427375e+04
3 	 16.784906569099999 	 2.727985e+05
3 	 16.818265329100001 	 5.821146e+04
3 	 16.8211439331 	 1.141729e+05
3 	 16.848411153099999 	 7.981612e+04
3 	 16.8569120441 	 5.811688e+04
3 	 16.908579214100001 	 8.079376e+04
3 	 16.930630124099999 	 7.474250e+04
