0.20000000000000001 2
0.40000000000000002 16
0.60000000000000009 80.6226
0.80000000000000004 83.5586
1 86.3833
1.2 89.1297
1.3999999999999999 91.7831
1.5999999999999999 94.3619
1.7999999999999998 96.8824
1.9999999999999998 99.3288
2.1999999999999997 101.726
2.3999999999999999 104.059
2.6000000000000001 106.34
2.8000000000000003 108.583
3.0000000000000004 110.772
3.2000000000000006 112.926
3.4000000000000008 115.032
3.600000000000001 117.1
3.8000000000000012 119.14
4.0000000000000009 121.138
4.2000000000000011 123.103
4.4000000000000012 125.046
4.6000000000000014 126.951
4.8000000000000016 128.835
5.0000000000000018 130.685
5.200000000000002 132.441
5.4000000000000021 133.726
5.6000000000000023 135.05
5.8000000000000025 136.347
6.0000000000000027 1
6.2000000000000028 9
6.400000000000003 37
6.6000000000000032 2
6.8000000000000034 8
7.0000000000000036 19.0526
7.2000000000000037 21.0024
7.4000000000000039 1
7.6000000000000041 4
7.8000000000000043 9
8.0000000000000036 1
8.2000000000000028 4.92064
8.4000000000000021 6.51909
8.6000000000000014 8.29104
8.8000000000000007 10.1462
9 12.0464
9.1999999999999993 13.9737
9.3999999999999986 15.792
9.5999999999999979 17.6494
9.7999999999999972 19.5346
9.9999999999999964 21.4405
10.199999999999996 23.1899
10.399999999999995 24.9368
10.599999999999994 26.6066
10.799999999999994 2
10.999999999999993 8
11.199999999999992 13.8948
11.399999999999991 15.2696
11.599999999999991 17.0667
11.79999999999999 19.01
11.999999999999989 20.9159
12.199999999999989 22.7939
12.399999999999988 24.6909
12.599999999999987 26.603
12.799999999999986 28.527
12.999999999999986 1
13.199999999999985 4
13.399999999999984 14.1425
13.599999999999984 16.0667
13.799999999999983 1
13.999999999999982 4
14.199999999999982 8.95059
14.399999999999981 10.6907
14.59999999999998 12.508
14.799999999999979 14.3732
14.999999999999979 16.2083
15.199999999999978 17.6293
15.399999999999977 19.3102
15.599999999999977 21.0944
15.799999999999976 23.0448
15.999999999999975 1
16.199999999999974 4
16.399999999999974 11.4473
16.599999999999973 13.3113
16.799999999999972 15.2094
16.999999999999972 17.1302
17.199999999999971 19.067
17.39999999999997 21.0154
17.599999999999969 22.9289
17.799999999999969 24.8156
17.999999999999968 26.7187
18.199999999999967 28.6349
18.399999999999967 1
18.599999999999966 3
18.799999999999965 14
18.999999999999964 15.5598
19.199999999999964 16.9171
19.399999999999963 18.6625
19.599999999999962 19.8078
19.799999999999962 1
19.999999999999961 1
